Interestingness,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Cosine,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,Coherence,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,AllConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,MaxConf,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski,Kulczynski
nGram_5-numRule_10000-supA_20.0-supB_20.0-condAB_0.1-condBA_0.1,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.02317880794702,0.02317880794702,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.014900662251656,0.014900662251656,0,0,0,0,0,0,0.160526315789474,0.157894736842105,0.005263157894737,0,,,,,,,,,,,,,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.021523178807947,0.021523178807947,0,0,0,0,0,0,0.120175438596491,0.115789473684211,0.005263157894737,0
nGram_5-numRule_20000-supA_100.0-supB_100.0-condAB_0.05-condBA_0.05,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.019867549668874,0.019867549668874,0,0,0.01875,0.01875,0,0,0.178947368421053,0.178947368421053,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_100.0-condAB_0.05-condBA_0.1,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.019867549668874,0.019867549668874,0,0,0.01875,0.01875,0,0,0.178947368421053,0.178947368421053,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_100.0-condAB_0.1-condBA_0.05,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.014072847682119,0.013245033112583,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_100.0-condAB_0.1-condBA_0.1,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.014072847682119,0.013245033112583,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_20.0-condAB_0.05-condBA_0.05,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.01875,0.01875,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.014900662251656,0.014900662251656,0,0,0,0,0,0,0.160526315789474,0.157894736842105,0.005263157894737,0,,,,,,,,,,,,,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.013245033112583,0.004966887417219,0,0.0125,0.0125,0,0,0.151754385964912,0.126315789473684,0.047368421052632,0,0.015728476821192,0.013245033112583,0.004966887417219,0,0.0125,0.0125,0,0,0.151754385964912,0.126315789473684,0.047368421052632,0,0.015728476821192,0.013245033112583,0.004966887417219,0,0.0125,0.0125,0,0,0.151754385964912,0.126315789473684,0.047368421052632,0,0.017384105960265,0.016556291390729,0.001655629139073,0,0.0125,0.0125,0,0,0.175438596491228,0.173684210526316,0,0,0.017384105960265,0.016556291390729,0.001655629139073,0,0.0125,0.0125,0,0,0.175438596491228,0.173684210526316,0,0,0.017384105960265,0.016556291390729,0.001655629139073,0,0.0125,0.0125,0,0,0.175438596491228,0.173684210526316,0,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.02317880794702,0.02317880794702,0,0,0,0,0,0,0.12280701754386,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_20.0-condAB_0.05-condBA_0.1,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.01875,0.01875,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.014900662251656,0.014900662251656,0,0,0,0,0,0,0.160526315789474,0.157894736842105,0.005263157894737,0,,,,,,,,,,,,,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.013245033112583,0.004966887417219,0,0.0125,0.0125,0,0,0.151754385964912,0.126315789473684,0.047368421052632,0,0.015728476821192,0.013245033112583,0.004966887417219,0,0.0125,0.0125,0,0,0.151754385964912,0.126315789473684,0.047368421052632,0,0.015728476821192,0.013245033112583,0.004966887417219,0,0.0125,0.0125,0,0,0.151754385964912,0.126315789473684,0.047368421052632,0,0.017384105960265,0.016556291390729,0.001655629139073,0,0.0125,0.0125,0,0,0.175438596491228,0.173684210526316,0,0,0.017384105960265,0.016556291390729,0.001655629139073,0,0.0125,0.0125,0,0,0.175438596491228,0.173684210526316,0,0,0.017384105960265,0.016556291390729,0.001655629139073,0,0.0125,0.0125,0,0,0.175438596491228,0.173684210526316,0,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.016556291390729,0.014900662251656,0.003311258278146,0,0.0125,0.0125,0,0,0.155263157894737,0.131578947368421,0.047368421052632,0,0.02317880794702,0.02317880794702,0,0,0,0,0,0,0.12280701754386,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_20.0-condAB_0.1-condBA_0.05,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.014900662251656,0.014900662251656,0,0,0,0,0,0,0.160526315789474,0.157894736842105,0.005263157894737,0,,,,,,,,,,,,,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.02317880794702,0.02317880794702,0,0,0,0,0,0,0.12280701754386,0.121052631578947,0,0
nGram_5-numRule_20000-supA_100.0-supB_20.0-condAB_0.1-condBA_0.1,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.014900662251656,0.014900662251656,0,0,0,0,0,0,0.160526315789474,0.157894736842105,0.005263157894737,0,,,,,,,,,,,,,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.175438596491228,0.147368421052632,0.052631578947369,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0,0,0,0,0.199122807017544,0.194736842105263,0.005263157894737,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.016556291390729,0.016556291390729,0,0,0,0,0,0,0.181578947368421,0.157894736842105,0.047368421052632,0,0.02317880794702,0.02317880794702,0,0,0,0,0,0,0.12280701754386,0.121052631578947,0,0
nGram_5-numRule_20000-supA_20.0-supB_100.0-condAB_0.05-condBA_0.05,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.019867549668874,0.019867549668874,0,0,0.01875,0.01875,0,0,0.178947368421053,0.178947368421053,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
nGram_5-numRule_20000-supA_20.0-supB_100.0-condAB_0.05-condBA_0.1,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.019867549668874,0.019867549668874,0,0,0.01875,0.01875,0,0,0.178947368421053,0.178947368421053,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.176315789473684,0.173684210526316,0.005263157894737,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.019039735099338,0.018211920529801,0.001655629139073,0,0.0125,0.0125,0,0,0.178947368421053,0.178947368421053,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
nGram_5-numRule_20000-supA_20.0-supB_100.0-condAB_0.1-condBA_0.05,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.052631578947369,0.052631578947369,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.014900662251656,0.014900662251656,0,0,0.0125,0.0125,0,0,0.152631578947368,0.152631578947368,0,0,,,,,,,,,,,,,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.008278145695364,0.008278145695364,0,0,0,0,0,0,0,0,0,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.015728476821192,0.014900662251656,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.014072847682119,0.013245033112583,0.001655629139073,0,0.0125,0.0125,0,0,0.197368421052632,0.194736842105263,0.005263157894737,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.016556291390729,0.016556291390729,0,0,0.0125,0.0125,0,0,0.2,0.2,0,0,0.024834437086093,0.024834437086093,0,0,0,0,0,0,0.121052631578947,0.121052631578947,0,0
